CustomerID,BirthDate,Age,Gender,ZIP,SocioEconomicIndex,PD_Rating,CreditProductCode,IsBankCard,CardStatus,DebtHistory_1_Date,DebtHistory_1_Amount,DebtHistory_1_ReturnReason,DebtHistory_1_CollectionChannel,DebtHistory_1_CollectionChannelCode,DebtHistory_1_CollectionDays,DebtHistory_2_Date,DebtHistory_2_Amount,DebtHistory_2_ReturnReason,DebtHistory_2_CollectionChannel,DebtHistory_2_CollectionChannelCode,DebtHistory_2_CollectionDays,DebtHistory_3_Date,DebtHistory_3_Amount,DebtHistory_3_ReturnReason,DebtHistory_3_CollectionChannel,DebtHistory_3_CollectionChannelCode,DebtHistory_3_CollectionDays,DebtHistory_4_Date,DebtHistory_4_Amount,DebtHistory_4_ReturnReason,DebtHistory_4_CollectionChannel,DebtHistory_4_CollectionChannelCode,DebtHistory_4_CollectionDays,DebtHistory_5_Date,DebtHistory_5_Amount,DebtHistory_5_ReturnReason,DebtHistory_5_CollectionChannel,DebtHistory_5_CollectionChannelCode,DebtHistory_5_CollectionDays,Alert_1_Code,Alert_1_Date,Alert_2_Code,Alert_2_Date,Alert_3_Code,Alert_3_Date,Alert_4_Code,Alert_4_Date,Alert_5_Code,Alert_5_Date
300338,16/11/1952,73,Female,75843,2,Medium,3,0,Active,07/05/2022,7993.55,TechnicalError,Branch,1,56,,,,,,,,,,,,,,,,,,,,,,,,,164,29/12/2024,134,13/06/2024,,,,,123,25/12/2024
300339,17/10/1964,62,Other,62459,8,Medium,1,1,Active,27/02/2016,8317.97,TechnicalError,CallCenter,1,168,12/04/2016,2398.93,InsufficientFunds,CallCenter,2,105,27/05/2016,4563.56,InsufficientFunds,App,1,18,,,,,,,,,,,,,,,100,06/08/2025,,,154,23/09/2025,,
300340,20/10/1971,54,Female,59775,5,High,1,1,Active,10/11/2020,5110.48,InsufficientFunds,Branch,1,4,,,,,,,,,,,,,,,,,,,,,,,,,175,22/10/2024,,,169,18/06/2024,,,,
300341,24/11/1981,45,Male,84345,6,Low,3,1,Expired,20/11/2016,7404.23,TechnicalError,Branch,1,71,04/01/2017,9575.05,CardExpired,App,2,11,18/02/2017,8705.99,TechnicalError,App,1,133,04/04/2017,858.72,InsufficientFunds,CallCenter,3,127,19/05/2017,804.53,TechnicalError,App,3,53,,,,,,,,,,
300342,07/07/2005,21,Other,43468,6,High,1,1,Expired,13/06/2019,5104.72,InsufficientFunds,CallCenter,2,39,28/07/2019,1874.3,CardExpired,CallCenter,1,116,11/09/2019,7252.08,TechnicalError,Branch,3,86,,,,,,,,,,,,,166,14/10/2025,,,132,31/12/2025,,,115,29/03/2025
300343,08/04/1980,45,Other,79580,4,Low,4,0,Active,31/03/2017,4596.56,CardExpired,CallCenter,1,100,15/05/2017,2985.45,InsufficientFunds,Branch,3,117,,,,,,,,,,,,,,,,,,,,,,,103,12/05/2025,,,,
300344,22/06/1960,65,Other,72837,2,Medium,2,1,Blocked,01/10/2016,2895.57,CardExpired,Branch,3,134,15/11/2016,886.13,TechnicalError,App,2,129,30/12/2016,1942.93,TechnicalError,CallCenter,1,92,,,,,,,,,,,,,,,,,,,180,31/01/2025,163,03/06/2025
300345,09/09/2004,21,Other,60398,3,High,1,1,Blocked,01/11/2020,4521.98,InsufficientFunds,CallCenter,2,69,16/12/2020,8055.25,InsufficientFunds,CallCenter,3,140,30/01/2021,8587.14,CardExpired,Branch,3,110,,,,,,,,,,,,,,,,,,,,,,
300346,21/06/2002,24,Male,97410,5,High,3,1,Active,06/12/2023,7752.14,InsufficientFunds,CallCenter,1,87,20/01/2024,564.98,CardExpired,Branch,1,106,05/03/2024,5517.89,CardExpired,CallCenter,2,81,19/04/2024,5205.81,InsufficientFunds,Branch,3,105,03/06/2024,5653.08,CardExpired,App,3,115,,,,,,,130,31/08/2025,154,10/08/2025
300347,23/10/1968,58,Other,38497,9,High,2,1,Blocked,05/10/2023,9064.36,InsufficientFunds,Branch,1,65,19/11/2023,6205.37,TechnicalError,Branch,1,83,03/01/2024,9784.29,TechnicalError,Branch,2,155,17/02/2024,5130.02,CardExpired,CallCenter,3,133,02/04/2024,5850.69,TechnicalError,CallCenter,3,163,,,,,144,07/03/2026,,,171,26/06/2025
300348,21/06/1984,42,Male,81852,2,Low,4,1,Active,10/07/2018,9678.24,CardExpired,CallCenter,3,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,15/06/2025
300349,27/08/1970,55,Other,42202,5,High,1,0,Expired,01/11/2020,6513.49,CardExpired,App,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,26/08/2024,185,02/11/2024,,
300350,26/08/1967,58,Male,98859,1,Low,4,0,Expired,02/07/2024,3915.95,TechnicalError,Branch,2,81,,,,,,,,,,,,,,,,,,,,,,,,,,,150,10/06/2025,,,,,,
300351,24/12/1976,49,Male,33854,3,Medium,4,0,Active,20/02/2024,1941.94,InsufficientFunds,App,3,21,05/04/2024,6769.84,CardExpired,CallCenter,3,44,20/05/2024,9792.35,InsufficientFunds,CallCenter,2,91,04/07/2024,9375.88,TechnicalError,App,2,10,,,,,,,,,,,105,18/03/2025,,,109,09/06/2025
300352,05/10/1973,52,Other,21422,1,High,2,1,Active,07/09/2023,2133.82,CardExpired,CallCenter,3,99,22/10/2023,8083.25,TechnicalError,App,1,57,06/12/2023,1437.54,InsufficientFunds,CallCenter,1,104,20/01/2024,5986.7,TechnicalError,App,1,151,,,,,,,,,177,02/05/2025,,,,,,
300353,04/04/1944,82,Female,62676,7,High,4,0,Blocked,12/07/2020,9669.37,TechnicalError,Branch,2,150,26/08/2020,402.08,TechnicalError,App,1,66,10/10/2020,2704.8,CardExpired,App,2,147,,,,,,,,,,,,,,,186,21/05/2025,,,167,17/11/2025,109,23/02/2025
300354,12/01/1995,30,Other,87101,2,Low,3,1,Blocked,06/11/2021,7968.83,TechnicalError,Branch,1,163,21/12/2021,6096.46,CardExpired,CallCenter,1,57,04/02/2022,3952.24,TechnicalError,App,3,27,21/03/2022,8646.8,CardExpired,Branch,1,56,,,,,,,,,,,,,154,03/12/2024,,
300355,20/05/1962,64,Other,87801,4,Medium,4,1,Active,13/08/2020,6365.23,InsufficientFunds,App,3,139,27/09/2020,209.8,CardExpired,App,2,13,11/11/2020,6729.73,TechnicalError,Branch,2,32,26/12/2020,3613.47,InsufficientFunds,Branch,1,54,,,,,,,,,,,119,04/09/2025,117,12/02/2026,138,02/12/2025
300356,27/08/2000,25,Male,55318,2,Low,3,1,Active,07/04/2016,113.72,InsufficientFunds,CallCenter,3,147,22/05/2016,7172.86,TechnicalError,CallCenter,1,90,06/07/2016,4523.48,CardExpired,CallCenter,3,1,20/08/2016,7326.64,TechnicalError,App,1,153,04/10/2016,398.14,TechnicalError,App,3,71,,,,,,,167,28/04/2025,,
300357,12/07/1959,66,Female,16828,4,Medium,3,1,Blocked,15/11/2015,2635.99,CardExpired,App,1,132,30/12/2015,8750.39,InsufficientFunds,Branch,2,123,13/02/2016,2620.4,CardExpired,App,1,174,29/03/2016,772.19,CardExpired,Branch,3,156,,,,,,,156,25/09/2024,,,,,,,108,02/05/2025
300358,01/05/2000,25,Male,19199,6,Medium,3,1,Active,11/02/2016,6698.76,InsufficientFunds,App,2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,01/11/2025,197,11/11/2025
300359,20/05/1955,70,Other,15655,3,Medium,3,1,Blocked,29/03/2020,1901.24,TechnicalError,Branch,2,25,13/05/2020,7721.73,TechnicalError,CallCenter,1,15,27/06/2020,9037.9,CardExpired,Branch,3,12,11/08/2020,1284.46,TechnicalError,CallCenter,3,167,,,,,,,,,105,28/01/2025,,,147,25/05/2025,197,13/07/2025
300360,18/04/1946,79,Male,35512,3,Medium,4,0,Active,21/02/2020,3401.78,TechnicalError,Branch,2,71,,,,,,,,,,,,,,,,,,,,,,,,,177,28/04/2025,,,184,16/10/2024,,,,
300361,25/11/1970,55,Female,40013,1,Low,2,1,Blocked,14/09/2016,5607.5,CardExpired,Branch,1,42,29/10/2016,223.81,InsufficientFunds,CallCenter,2,64,13/12/2016,7614.84,CardExpired,CallCenter,3,72,,,,,,,,,,,,,,,164,07/02/2025,,,,,,
300362,20/04/1975,50,Other,13004,5,Low,1,0,Blocked,08/06/2024,4487.83,CardExpired,App,3,165,23/07/2024,8063.2,TechnicalError,Branch,2,109,06/09/2024,4364.28,CardExpired,CallCenter,2,17,21/10/2024,6365.97,TechnicalError,CallCenter,3,161,,,,,,,163,21/07/2025,,,,,,,111,28/07/2025
300363,11/07/1977,48,Female,61341,4,Medium,4,0,Expired,21/08/2024,6374.6,TechnicalError,Branch,1,102,05/10/2024,9673.86,TechnicalError,CallCenter,3,66,,,,,,,,,,,,,,,,,,,,,135,28/02/2025,163,03/02/2025,193,17/09/2024,141,17/01/2025
300364,19/11/1971,54,Female,55078,1,High,1,1,Expired,03/02/2020,8166.1,CardExpired,CallCenter,2,63,19/03/2020,8666.12,InsufficientFunds,Branch,3,125,03/05/2020,9627.37,InsufficientFunds,CallCenter,2,3,,,,,,,,,,,,,,,172,16/12/2024,,,118,28/12/2024,,
300365,07/07/1974,52,Other,36429,9,Low,1,0,Active,16/09/2024,241.46,InsufficientFunds,App,3,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,14/07/2025,198,20/06/2025
300366,21/10/1971,54,Female,83712,4,Medium,1,1,Expired,17/06/2015,5026.54,CardExpired,CallCenter,3,80,01/08/2015,4386.91,InsufficientFunds,App,1,102,15/09/2015,7179.45,InsufficientFunds,Branch,1,4,30/10/2015,5542.49,InsufficientFunds,App,1,16,14/12/2015,1546,TechnicalError,App,3,113,103,27/02/2025,199,14/09/2024,173,20/08/2024,,,,
300367,24/04/1972,53,Female,84958,2,Medium,3,0,Blocked,22/03/2022,8945.4,InsufficientFunds,App,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300368,20/07/1945,80,Female,23694,2,Low,1,1,Active,06/03/2020,9018.04,CardExpired,Branch,1,38,20/04/2020,3726.22,CardExpired,CallCenter,1,15,04/06/2020,1954.97,TechnicalError,App,2,66,19/07/2020,2872.95,TechnicalError,CallCenter,3,13,02/09/2020,4987.47,TechnicalError,Branch,3,178,,,,,,,169,28/10/2024,,
300369,13/06/1951,74,Male,43405,5,Medium,1,1,Expired,22/03/2025,5857.25,TechnicalError,CallCenter,2,127,,,,,,,,,,,,,,,,,,,,,,,,,180,13/01/2025,,,,,195,19/04/2025,187,27/12/2024
300370,23/12/2003,22,Female,29023,2,Medium,3,1,Blocked,05/06/2018,9563.1,CardExpired,App,1,105,20/07/2018,1566.42,TechnicalError,App,1,118,03/09/2018,7095.06,CardExpired,App,1,75,,,,,,,,,,,,,,,,,,,167,10/03/2025,,
300371,05/12/2003,23,Male,21954,2,Low,1,0,Expired,14/04/2024,3197.18,InsufficientFunds,Branch,2,111,29/05/2024,7837.95,InsufficientFunds,Branch,3,45,,,,,,,,,,,,,,,,,,,,,,,192,04/06/2025,,,,
300372,27/01/1958,67,Female,33190,7,High,2,1,Active,05/06/2015,5357,CardExpired,App,2,70,20/07/2015,5206.1,InsufficientFunds,Branch,2,162,03/09/2015,6109.32,InsufficientFunds,CallCenter,2,61,,,,,,,,,,,,,,,,,189,18/04/2024,,,,
300373,20/09/1964,61,Female,19049,6,Medium,2,0,Active,08/05/2023,7628.79,InsufficientFunds,Branch,2,70,22/06/2023,3595.99,InsufficientFunds,App,3,79,06/08/2023,7536.32,TechnicalError,CallCenter,1,163,,,,,,,,,,,,,185,15/04/2024,157,19/01/2025,,,149,07/05/2024,,
300374,18/03/1978,47,Male,93233,6,Medium,3,1,Expired,16/04/2020,1247.89,CardExpired,Branch,1,162,31/05/2020,6393.22,InsufficientFunds,CallCenter,3,159,15/07/2020,9239.77,InsufficientFunds,App,3,70,,,,,,,,,,,,,,,,,,,,,,
300375,18/02/1945,81,Female,29182,2,Medium,3,0,Expired,09/03/2019,655.73,TechnicalError,CallCenter,2,114,23/04/2019,5574.63,TechnicalError,CallCenter,3,106,,,,,,,,,,,,,,,,,,,194,10/10/2025,125,29/09/2025,165,31/05/2025,,,,
300376,19/03/1979,46,Other,47238,1,Medium,1,0,Blocked,24/07/2020,2017.51,TechnicalError,CallCenter,2,44,07/09/2020,4674.4,CardExpired,Branch,2,85,22/10/2020,1459.61,CardExpired,CallCenter,2,46,06/12/2020,3777.81,CardExpired,CallCenter,1,84,20/01/2021,8914.85,TechnicalError,CallCenter,2,45,196,22/08/2024,,,195,20/09/2024,,,,
300377,02/12/1955,70,Other,11133,9,High,2,1,Blocked,09/01/2021,9379.34,TechnicalError,CallCenter,1,92,23/02/2021,8596.42,InsufficientFunds,Branch,3,19,,,,,,,,,,,,,,,,,,,157,30/06/2025,169,06/11/2024,,,,,,
300378,08/04/1971,54,Male,96268,2,Low,4,1,Blocked,24/12/2018,6992.52,InsufficientFunds,App,2,107,07/02/2019,6805.3,InsufficientFunds,Branch,3,86,24/03/2019,5896.95,InsufficientFunds,App,1,103,08/05/2019,1671.29,InsufficientFunds,CallCenter,1,35,22/06/2019,2551.77,TechnicalError,App,3,115,,,,,,,,,,
300379,25/09/1969,56,Female,23652,6,Low,3,1,Expired,09/08/2024,7950.28,InsufficientFunds,CallCenter,2,164,23/09/2024,8668.82,InsufficientFunds,App,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300380,19/08/1951,74,Male,37312,3,High,4,1,Expired,06/04/2018,2705.22,CardExpired,CallCenter,2,116,21/05/2018,5575.8,TechnicalError,Branch,3,141,,,,,,,,,,,,,,,,,,,,,132,08/11/2024,191,05/07/2024,119,19/06/2024,,
300381,13/08/2005,21,Male,42805,8,High,4,0,Active,20/08/2021,7967.6,CardExpired,App,3,154,04/10/2021,1779.13,InsufficientFunds,Branch,3,25,18/11/2021,5045.69,InsufficientFunds,App,1,145,02/01/2022,204.47,InsufficientFunds,Branch,3,134,16/02/2022,2533.6,TechnicalError,CallCenter,1,75,,,,,,,169,14/04/2025,102,26/04/2025
300382,18/12/1994,31,Female,36532,3,High,2,0,Blocked,10/05/2020,4852.08,CardExpired,App,1,108,24/06/2020,5700.5,InsufficientFunds,Branch,1,148,,,,,,,,,,,,,,,,,,,173,27/10/2024,146,22/11/2024,,,,,109,12/12/2024
300383,12/10/1959,67,Male,82780,1,Medium,2,1,Blocked,18/03/2018,2159.65,TechnicalError,Branch,3,75,02/05/2018,7248.55,TechnicalError,Branch,2,140,,,,,,,,,,,,,,,,,,,,,159,06/08/2025,,,,,119,01/09/2025
300384,09/04/1980,45,Male,69348,3,Medium,4,1,Expired,08/02/2020,2565.92,TechnicalError,CallCenter,2,146,24/03/2020,9696.29,InsufficientFunds,App,3,175,08/05/2020,3988.53,InsufficientFunds,App,3,2,22/06/2020,7980.67,InsufficientFunds,App,2,131,06/08/2020,3533.79,CardExpired,CallCenter,1,84,,,,,,,,,,
300385,10/04/1960,65,Female,99983,4,Medium,4,0,Expired,03/11/2015,6375.03,InsufficientFunds,CallCenter,2,147,18/12/2015,6688.3,TechnicalError,App,1,163,,,,,,,,,,,,,,,,,,,,,152,05/02/2025,,,116,12/04/2025,169,01/01/2025
300386,08/05/1982,43,Male,73475,9,Low,1,1,Active,27/04/2022,9342.24,CardExpired,App,2,90,11/06/2022,6260.72,InsufficientFunds,App,1,176,,,,,,,,,,,,,,,,,,,,,139,16/02/2025,,,192,28/08/2024,182,07/08/2025
300387,20/01/1973,52,Male,33917,5,High,1,0,Active,08/01/2022,7624.55,CardExpired,App,3,122,,,,,,,,,,,,,,,,,,,,,,,,,,,107,19/07/2024,,,142,21/04/2024,,
300388,26/05/1979,47,Other,81869,4,High,1,0,Blocked,03/01/2025,8235.11,TechnicalError,App,2,135,17/02/2025,1538.31,InsufficientFunds,Branch,1,24,03/04/2025,7340.88,InsufficientFunds,CallCenter,3,23,,,,,,,,,,,,,,,122,31/03/2026,,,129,03/03/2026,,
300389,13/06/1995,31,Male,91837,3,Low,1,0,Expired,07/01/2023,5008.08,TechnicalError,Branch,3,4,21/02/2023,1484.76,CardExpired,App,2,151,07/04/2023,9631.97,CardExpired,CallCenter,1,125,,,,,,,,,,,,,170,17/05/2025,,,,,,,,
300390,27/01/1987,38,Female,18527,2,High,4,1,Expired,29/05/2017,4594.44,CardExpired,App,1,25,13/07/2017,2861.83,CardExpired,App,1,22,27/08/2017,5961.58,InsufficientFunds,App,1,93,11/10/2017,8154.83,InsufficientFunds,App,2,67,25/11/2017,6598.04,TechnicalError,Branch,3,64,199,30/12/2024,,,,,,,130,15/06/2024
300391,17/09/1960,65,Other,26198,7,Medium,3,1,Active,27/04/2016,618.74,InsufficientFunds,CallCenter,2,103,11/06/2016,6149.34,InsufficientFunds,Branch,1,41,26/07/2016,3370.72,TechnicalError,CallCenter,1,114,,,,,,,,,,,,,,,191,13/08/2024,154,28/01/2025,,,138,10/08/2024
300392,24/07/1965,60,Female,86227,4,Low,1,1,Active,28/05/2021,6272.53,TechnicalError,CallCenter,3,49,12/07/2021,7400.76,CardExpired,Branch,1,17,26/08/2021,3428.99,TechnicalError,Branch,1,81,,,,,,,,,,,,,,,,,172,11/01/2025,,,,
300393,27/06/1969,56,Female,67952,3,High,3,1,Blocked,25/12/2020,235.04,TechnicalError,App,2,147,08/02/2021,7923.54,InsufficientFunds,Branch,2,169,25/03/2021,4978.37,TechnicalError,App,2,41,09/05/2021,2993.95,InsufficientFunds,Branch,3,48,,,,,,,116,12/05/2024,,,100,04/10/2024,,,,
300394,12/01/1971,54,Male,99277,1,Low,1,0,Blocked,14/04/2017,2846.12,TechnicalError,App,1,14,29/05/2017,5204.12,CardExpired,CallCenter,2,42,,,,,,,,,,,,,,,,,,,123,06/03/2025,,,187,12/12/2024,,,,
300395,25/02/1944,81,Other,79490,3,High,2,0,Blocked,08/04/2023,704.72,TechnicalError,App,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,191,29/11/2024,188,09/08/2025,,,,
300396,25/10/1982,43,Other,93010,1,Medium,4,0,Expired,22/04/2019,5872.63,InsufficientFunds,CallCenter,2,101,06/06/2019,9217.04,InsufficientFunds,CallCenter,3,68,,,,,,,,,,,,,,,,,,,117,22/10/2024,198,19/05/2024,181,05/02/2024,,,,
300397,27/09/1953,72,Other,54770,5,Low,3,1,Expired,18/07/2019,7338.64,InsufficientFunds,CallCenter,3,97,01/09/2019,9752.85,TechnicalError,CallCenter,2,84,,,,,,,,,,,,,,,,,,,149,28/08/2025,,,,,,,106,15/02/2025
300398,03/11/1977,48,Male,78232,4,High,2,0,Blocked,14/10/2020,5313.24,TechnicalError,App,3,178,28/11/2020,8239.5,InsufficientFunds,Branch,2,140,12/01/2021,2879.53,TechnicalError,Branch,3,149,,,,,,,,,,,,,175,04/12/2025,178,11/11/2025,,,,,,
300399,16/10/2002,24,Male,34740,2,Low,2,1,Active,15/05/2017,1173.1,InsufficientFunds,Branch,3,65,29/06/2017,4299.72,TechnicalError,CallCenter,3,79,13/08/2017,8704.15,TechnicalError,App,2,58,27/09/2017,4228.86,CardExpired,Branch,2,179,,,,,,,185,04/09/2025,,,107,28/06/2025,121,06/05/2025,143,24/06/2025
300400,22/03/2002,23,Female,95491,2,High,3,1,Expired,14/11/2019,2757.16,InsufficientFunds,Branch,3,85,,,,,,,,,,,,,,,,,,,,,,,,,192,02/10/2025,,,114,04/07/2025,,,,
300401,14/08/1994,31,Male,73599,3,Medium,4,1,Expired,06/05/2021,6177.33,CardExpired,App,3,14,20/06/2021,4351.19,CardExpired,Branch,3,88,04/08/2021,8158.36,CardExpired,Branch,1,168,18/09/2021,7569.22,CardExpired,App,1,86,,,,,,,,,,,,,,,,
300402,08/04/1961,65,Male,83519,3,Medium,4,0,Blocked,19/09/2022,863.2,TechnicalError,App,2,102,03/11/2022,9466.8,TechnicalError,CallCenter,3,125,18/12/2022,3001.82,InsufficientFunds,CallCenter,1,126,01/02/2023,3843.59,TechnicalError,Branch,2,27,18/03/2023,1962.3,InsufficientFunds,App,3,63,,,,,,,,,107,03/04/2025
300403,27/10/1998,27,Male,71191,6,High,2,1,Blocked,19/02/2024,9642.15,InsufficientFunds,Branch,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,190,17/09/2024,,,135,30/04/2024,124,03/06/2024
300404,23/04/1998,27,Female,87403,2,Medium,1,0,Expired,13/09/2018,7830.72,CardExpired,Branch,2,95,28/10/2018,6448.43,InsufficientFunds,CallCenter,2,67,12/12/2018,7244.22,InsufficientFunds,App,1,46,26/01/2019,6349.44,CardExpired,CallCenter,3,155,12/03/2019,7217.01,InsufficientFunds,Branch,2,17,174,24/06/2025,181,08/11/2025,193,09/03/2025,141,01/02/2025,,
300405,22/01/1972,54,Female,74322,2,Low,1,0,Expired,13/07/2016,2468.81,CardExpired,CallCenter,1,56,27/08/2016,6229.65,CardExpired,Branch,3,60,11/10/2016,9600.36,InsufficientFunds,Branch,3,150,,,,,,,,,,,,,,,187,15/11/2025,125,13/12/2025,162,21/07/2025,104,11/01/2026
300406,04/10/1998,27,Female,34134,1,Medium,2,1,Expired,11/10/2015,8305.14,InsufficientFunds,CallCenter,2,64,25/11/2015,739.14,TechnicalError,App,1,151,09/01/2016,9491.33,CardExpired,CallCenter,1,92,23/02/2016,8780.81,CardExpired,Branch,1,4,,,,,,,,,,,,,148,03/05/2024,,
300407,23/12/1946,79,Male,88474,9,Low,4,0,Expired,11/02/2020,6912.5,CardExpired,App,1,136,27/03/2020,4257.59,InsufficientFunds,App,3,46,11/05/2020,3155.16,CardExpired,Branch,1,46,25/06/2020,9444.4,InsufficientFunds,Branch,3,67,09/08/2020,8613.62,InsufficientFunds,App,2,68,131,28/09/2024,156,09/04/2025,175,23/02/2025,,,151,28/01/2025
300408,05/12/2003,22,Female,10575,5,Medium,3,0,Blocked,04/04/2022,5630.85,CardExpired,App,2,33,,,,,,,,,,,,,,,,,,,,,,,,,134,01/11/2024,,,,,,,,
300409,03/06/1959,67,Female,94180,3,Low,1,0,Blocked,18/12/2018,4530.78,CardExpired,Branch,2,105,01/02/2019,9163.84,CardExpired,Branch,1,95,,,,,,,,,,,,,,,,,,,106,04/05/2025,,,186,22/01/2026,115,29/10/2025,,
300410,13/04/1957,69,Male,59788,4,Low,1,1,Blocked,14/04/2022,9726.97,CardExpired,CallCenter,3,33,29/05/2022,2323.68,InsufficientFunds,Branch,2,54,13/07/2022,4634.03,InsufficientFunds,App,1,123,27/08/2022,5813.64,TechnicalError,Branch,2,26,11/10/2022,7037,InsufficientFunds,App,2,82,160,26/03/2025,,,,,167,08/05/2025,186,29/08/2025
300411,10/07/2006,19,Female,82682,9,Medium,2,0,Active,24/04/2018,1656.69,InsufficientFunds,Branch,3,43,08/06/2018,7907.23,CardExpired,App,2,57,23/07/2018,3073.23,InsufficientFunds,Branch,2,83,06/09/2018,1970.21,InsufficientFunds,CallCenter,1,177,,,,,,,113,28/11/2024,119,31/01/2025,,,106,23/03/2024,,
300412,16/07/1996,29,Other,62195,6,Low,3,0,Expired,30/03/2017,670.87,CardExpired,Branch,3,3,14/05/2017,3315.94,CardExpired,Branch,3,6,28/06/2017,8318.94,TechnicalError,Branch,3,127,12/08/2017,7294.18,TechnicalError,App,3,149,26/09/2017,5513.93,TechnicalError,App,2,53,,,,,194,16/06/2024,,,151,15/12/2024
300413,07/03/1974,52,Female,88725,2,High,1,0,Blocked,26/10/2017,7580.45,TechnicalError,Branch,1,58,10/12/2017,5308.05,TechnicalError,Branch,1,9,24/01/2018,9446.61,TechnicalError,Branch,2,135,,,,,,,,,,,,,,,,,157,18/09/2025,,,,
300414,02/05/1950,75,Other,54548,1,High,1,1,Expired,21/07/2024,6052.39,CardExpired,App,1,92,04/09/2024,765.27,InsufficientFunds,CallCenter,1,132,,,,,,,,,,,,,,,,,,,,,,,,,158,23/12/2024,,
300415,19/04/2001,24,Female,32259,1,High,3,0,Blocked,05/09/2018,5637.89,InsufficientFunds,CallCenter,3,116,20/10/2018,8764.29,CardExpired,App,1,101,,,,,,,,,,,,,,,,,,,,,143,16/01/2025,,,,,188,31/01/2025
300416,20/12/1967,59,Male,34940,6,High,3,1,Expired,04/12/2019,9026.37,TechnicalError,Branch,1,111,18/01/2020,3325.49,TechnicalError,Branch,2,121,03/03/2020,6829.96,TechnicalError,App,3,94,17/04/2020,7838.15,CardExpired,Branch,3,40,01/06/2020,8523.43,TechnicalError,App,1,23,,,,,,,,,181,24/08/2025
300417,20/07/1954,71,Other,86388,3,Low,4,0,Blocked,24/04/2020,1038.85,TechnicalError,CallCenter,2,12,08/06/2020,2743.74,TechnicalError,App,1,123,,,,,,,,,,,,,,,,,,,,,,,,,,,110,21/08/2024
300418,13/01/1952,73,Male,14247,4,High,1,0,Expired,02/07/2021,7990.54,InsufficientFunds,App,1,26,16/08/2021,9200.04,InsufficientFunds,App,3,163,,,,,,,,,,,,,,,,,,,138,25/08/2025,144,04/04/2025,,,,,194,19/07/2025
300419,27/10/1955,70,Female,64091,9,High,4,0,Blocked,05/03/2022,8862.59,CardExpired,App,1,160,19/04/2022,7258.08,CardExpired,CallCenter,3,152,03/06/2022,4215.68,CardExpired,App,1,21,18/07/2022,1751.36,TechnicalError,Branch,3,65,,,,,,,137,09/12/2024,100,17/04/2025,190,11/07/2025,193,24/01/2025,,
300420,17/09/2001,24,Female,23186,5,High,1,0,Active,06/01/2022,8102.07,CardExpired,CallCenter,1,139,20/02/2022,9591.11,InsufficientFunds,CallCenter,3,104,,,,,,,,,,,,,,,,,,,127,21/03/2025,189,03/11/2024,123,28/02/2025,140,21/04/2025,,
300421,21/04/1952,74,Female,86666,4,Medium,3,0,Blocked,06/02/2023,3923.3,TechnicalError,App,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,28/03/2025,157,05/09/2025,,
300422,27/12/1963,62,Other,80115,7,High,1,0,Blocked,08/12/2023,940.17,InsufficientFunds,CallCenter,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,14/09/2024,178,03/01/2025
300423,26/11/1990,35,Female,98412,4,High,1,1,Expired,12/08/2018,8836.49,TechnicalError,CallCenter,2,75,26/09/2018,5507.56,CardExpired,Branch,3,133,,,,,,,,,,,,,,,,,,,,,,,,,105,11/02/2025,100,08/09/2025
300424,06/01/1946,79,Female,11008,9,High,1,1,Blocked,07/03/2024,8615.29,CardExpired,App,1,103,,,,,,,,,,,,,,,,,,,,,,,,,183,04/09/2024,103,06/10/2024,148,06/10/2024,,,190,08/05/2025
300425,21/05/2005,20,Female,72758,5,High,2,0,Active,26/03/2020,4360.77,CardExpired,App,3,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,13/10/2024
300426,24/08/1960,66,Female,27175,4,Low,3,1,Expired,03/07/2023,4825.38,CardExpired,CallCenter,1,87,17/08/2023,1016.12,InsufficientFunds,App,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300427,07/06/1968,57,Female,53025,2,High,4,0,Blocked,30/06/2017,1176.27,TechnicalError,CallCenter,3,176,,,,,,,,,,,,,,,,,,,,,,,,,160,02/03/2025,,,129,07/10/2024,,,152,30/09/2024
300428,19/01/1970,55,Other,49761,3,Medium,3,0,Blocked,11/07/2019,3812.02,CardExpired,Branch,3,137,25/08/2019,5735.09,CardExpired,Branch,1,104,09/10/2019,6270.36,CardExpired,App,2,157,23/11/2019,8708.4,CardExpired,Branch,1,118,,,,,,,175,12/06/2024,183,19/10/2024,,,,,,
300429,26/11/2000,25,Other,83209,5,Low,2,1,Expired,05/02/2018,3240.79,InsufficientFunds,App,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,29/04/2025,117,12/08/2025
